,location,player,object,pos_x,pos_y,pos_z
444,Bar,127,Tin Can,1320.7,2333.307,877.549
445,Bar,127,Dandy Boy Apples,1325.5,2333.307,877.549
446,Bar,127,Dandy Boy Apples,1326.3,2333.307,877.549
447,Bar,127,Buffalo Gourd Seed,1328.7,2333.307,877.549
448,Bar,127,Buffalo Gourd Seed,1329.3,2333.307,877.549
449,SheriffOffice,127,Pre-War Book,1649.5,1958.935,1446.207
450,SheriffOffice,127,Pre-War Book,1651.1,1958.935,1446.207
451,SheriffOffice,127,Pre-War Book,1651.5,1958.935,1446.207
452,SheriffOffice,127,Pre-War Book,1651.7,1958.935,1446.207
453,SheriffOffice,127,Pre-War Book,1652.1,1958.935,1446.207
454,SheriffOffice,127,Pre-War Book,1652.3,1958.935,1446.207
455,SheriffOffice,127,Pre-War Book,1652.7,1958.935,1446.207
456,SheriffOffice,127,Pre-War Book,1652.9,1958.935,1446.207
457,SheriffOffice,127,Pre-War Book,1654.1,1958.935,1446.207
458,SheriffOffice,127,Pre-War Book,1654.3,1958.935,1446.207
459,SheriffOffice,127,Pre-War Book,1654.5,1958.935,1446.207
460,SheriffOffice,127,Pre-War Book,1656.9,1958.935,1446.207
461,SheriffOffice,127,Pre-War Book,1657.3,1958.935,1446.207
462,SheriffOffice,127,Pre-War Book,1657.5,1958.935,1446.207
463,SheriffOffice,127,Pre-War Book,1658.7,1958.935,1446.207
464,SheriffOffice,127,Pre-War Book,1659.3,1958.935,1446.207
465,SheriffOffice,127,Pre-War Book,1659.7,1958.935,1446.207
466,Introhouse,127,Pre-War Book,2472.2,366.782,293.470
467,Introhouse,128,Pre-War Book,235.4,288.570,273.802
468,Introhouse,128,Coffee Mug,409.9,939.845,1570.092
469,Introhouse,128,Coffee Mug,412.7,993.953,1577.017
470,Introhouse,128,Pot,1175.8,2103.956,313.337
471,Introhouse,128,Pot,1184.4,1861.222,248.656
472,Hotel,128,Small Scorched Book,1877.4,1005.931,3176.698
473,Hotel,128,Carton of Cigarettes,1877.8,1005.931,3176.698
474,Hotel,128,Coffee Mug,1878.6,1005.931,3176.698
475,Hotel,128,Large Burned Book,1879.2,1005.931,3176.698
476,Hotel,128,Small Scorched Book,1879.4,1005.931,3176.698
477,Hotel,128,Small Ruined Book,1879.8,1005.931,3176.698
478,Hotel,128,Pencil,2043.1,782.236,2322.956
479,Hotel,128,Pencil,2044.4,807.813,2336.637
480,Hotel,128,Pencil,2045.2,807.813,2336.637
481,Hotel,128,Small Scorched Book,2058.2,1067.488,2144.051
482,Hotel,128,Clipboard,2227.6,1294.441,1341.872
483,Bar,130,Sunset Sarsaparilla Star Bottle Cap,724.0,1370.787,863.697
484,Hotel,130,Snow Globe - Mt. Charleston,1490.2,2188.858,1778.489
485,Bar,130,Carton of Cigarettes,1722.3,2113.937,724.298
486,Bar,130,Carton of Cigarettes,1722.3,2113.937,724.298
487,Bar,130,Nuka-Cola,1736.1,2053.136,604.820
488,Bar,130,Nuka-Cola,1736.7,2053.136,604.820
489,Bar,130,Nuka-Cola,1736.9,2053.136,604.820
490,Bar,131,Sunset Sarsaparilla,912.3,1761.778,548.750
491,Bar,131,Ashtray,912.7,1793.000,535.862
492,Bar,131,Drinking Glass,912.9,1796.790,492.990
493,Bar,131,Sunset Sarsaparilla,913.5,1812.760,456.048
494,Bar,131,Glass Pitcher,913.9,1813.407,456.179
495,Bar,131,Sunset Sarsaparilla,914.7,1813.476,456.281
496,Bar,131,Ashtray,914.9,1813.476,456.281
497,Bar,131,Sunset Sarsaparilla,915.3,1821.902,503.169
498,Bar,131,Glass Pitcher,915.7,1828.099,531.682
499,Bar,131,Ashtray,917.1,1851.207,613.546
500,Bar,131,Sunset Sarsaparilla,917.5,1851.200,613.771
501,Bar,131,Ashtray,918.7,1899.910,709.451
502,Bar,131,Sunset Sarsaparilla,918.9,1899.938,709.706
503,Bar,131,Sunset Sarsaparilla,919.9,1899.939,709.767
504,Bar,131,Sunset Sarsaparilla,922.7,2053.857,547.358
505,Bar,131,Glass Pitcher,922.9,2053.857,547.358
506,Bar,131,Glass Pitcher,923.1,2053.857,547.358
507,Bar,131,Glass Pitcher,923.3,2053.857,547.358
508,Bar,131,Glass Pitcher,923.5,2053.857,547.358
509,Bar,131,Glass Pitcher,923.7,2053.857,547.358
510,Bar,131,Glass Pitcher,923.9,2053.857,547.358
511,Bar,131,Glass Pitcher,924.1,2053.857,547.358
512,Bar,131,Glass Pitcher,924.1,2053.857,547.358
513,Bar,131,Glass Pitcher,924.3,2053.857,547.358
514,Bar,131,Glass Pitcher,924.7,2053.857,547.358
515,Bar,131,Sunset Sarsaparilla,928.5,2053.857,547.358
516,Bar,131,Coffee Pot,929.1,2053.880,547.409
517,Bar,131,Carton of Cigarettes,929.7,2062.792,610.162
518,Bar,131,Carton of Cigarettes,930.3,2062.792,610.162
519,Bar,131,Sunset Sarsaparilla,933.7,1953.492,691.749
520,Bar,131,Shot glass,934.3,1953.482,691.733
521,Bar,131,Dinner Plate,935.1,1953.482,691.733
522,Bar,131,Dinner Plate,935.7,1985.931,725.832
523,Bar,131,Nuka-Cola,949.3,2076.504,483.668
524,Bar,131,Nuka-Cola,949.7,2102.699,541.089
525,Bar,131,Vodka,949.9,2115.282,584.572
526,Bar,131,Vodka,950.1,2109.856,598.585
527,Bar,131,Sunset Sarsaparilla,950.3,2109.484,599.013
528,Bar,131,Sunset Sarsaparilla,950.5,2109.507,599.128
529,Bar,131,Sunset Sarsaparilla,950.7,2109.511,599.141
530,Bar,131,Sunset Sarsaparilla,950.9,2109.517,599.273
531,Bar,131,Nuka-Cola,951.3,2109.524,599.499
532,Bar,131,Purified Water,952.1,2109.504,599.546
533,Bar,131,Purified Water,952.3,2109.504,599.546
534,Bar,131,Scotch,952.7,2113.912,546.192
535,Bar,131,Milk Bottle,952.7,2113.912,512.457
536,Bar,131,Purified Water,952.9,2113.913,512.433
537,Bar,131,Milk Bottle,953.1,2113.913,512.269
538,Bar,131,Purified Water,953.3,2113.913,512.263
539,Bar,131,Milk Bottle,953.5,2113.913,512.263
540,Bar,131,Milk Bottle,953.7,2113.913,512.263
541,Bar,131,Purified Water,953.9,2113.121,510.286
542,Bar,131,Purified Water,954.1,2113.120,510.241
543,Bar,131,Purified Water,954.3,2113.120,510.241
544,Bar,131,Cup,954.5,2113.120,510.241
545,Bar,131,Cup,954.7,2113.120,510.241
546,Bar,131,Cup,954.9,2113.120,510.241
547,Bar,131,Cup,955.1,2113.120,510.241
548,Bar,131,Cup,955.1,2113.120,510.241
549,Bar,131,Cup,955.3,2113.124,509.961
550,Bar,131,Cup,955.5,2113.124,509.961
551,Bar,131,Cup,955.7,2113.445,509.241
552,Bar,131,Cup,955.9,2113.473,509.116
553,Bar,131,Cup,955.9,2113.473,509.116
554,Bar,131,Cup,956.1,2113.473,509.116
555,Bar,131,Cup,956.3,2113.473,509.116
556,Bar,131,Cup,956.5,2113.473,509.116
557,Bar,131,Cup,956.7,2113.473,509.116
558,Bar,131,Shot glass,956.7,2113.473,509.116
559,Bar,131,Shot glass,956.9,2113.473,509.116
560,Bar,131,Shot glass,957.1,2113.473,509.116
561,Bar,131,Shot glass,957.3,2113.473,509.116
562,Bar,131,Shot glass,958.3,2116.336,523.033
563,Bar,131,Shot glass,958.7,2115.959,521.833
564,Bar,131,Shot glass,958.9,2115.607,520.481
565,Bar,131,Shot glass,958.9,2115.359,519.639
566,Bar,131,Shot glass,959.1,2115.116,518.992
567,Bar,131,Shot glass,959.3,2114.903,518.109
568,Bar,131,Shot glass,959.5,2114.750,517.481
569,Bar,131,Shot glass,959.7,2114.563,516.723
570,Bar,131,Shot glass,959.9,2114.359,516.234
571,Bar,131,Shot glass,960.1,2114.200,515.869
572,Bar,131,Shot glass,960.1,2113.984,515.412
573,Bar,131,Shot glass,960.5,2113.531,514.639
574,Bar,131,Cup,961.3,2113.160,513.691
575,Bar,131,Cup,961.5,2113.160,513.691
576,Bar,131,Scotch,962.3,2113.160,513.691
577,Bar,131,Scotch,962.5,2113.160,513.691
578,Bar,131,Scotch,963.3,2113.160,513.691
579,Bar,131,Wine,963.5,2113.160,513.691
580,Bar,131,Wine,963.7,2113.203,513.387
581,Bar,131,Wine,963.9,2113.203,513.387
582,Bar,131,Whiskey,964.1,2113.203,513.387
583,Bar,131,Whiskey,964.1,2113.203,513.387
584,Bar,131,Whiskey,964.3,2113.203,513.387
585,Bar,131,Wine,965.1,2113.090,513.146
586,Bar,131,Coffee Mug,966.1,2055.070,706.683
587,Bar,131,Coffee Mug,966.5,2063.475,709.507
588,Bar,131,Coffee Mug,966.7,2063.475,709.507
589,Bar,131,Coffee Mug,966.9,2063.523,709.550
590,Bar,131,Coffee Mug,967.1,2063.523,709.550
591,Bar,131,Coffee Mug,967.3,2063.523,709.550
592,Bar,131,Drinking Glass,967.9,2063.523,709.550
593,Bar,131,Drinking Glass,968.1,2063.523,709.550
594,Bar,131,Drinking Glass,968.3,2063.523,709.550
595,Bar,131,Drinking Glass,968.5,2063.523,709.550
596,Bar,131,Drinking Glass,968.9,2063.523,709.550
597,Bar,131,Drinking Glass,969.1,2063.523,709.550
598,Bar,131,Vodka,970.5,2090.503,672.697
599,Bar,131,Beer,971.5,2090.503,672.697
600,Bar,131,Vodka,971.7,2090.503,672.697
601,Bar,131,Vodka,971.9,2090.503,672.697
602,Bar,131,Beer,972.1,2090.602,672.823
603,Bar,131,Chessboard,984.3,1497.009,783.315
604,Bar,131,Ashtray,984.5,1497.009,783.315
605,Bar,131,Pack of Cigarettes,984.9,1497.009,783.315
606,Bar,131,Coffee Mug,985.3,1497.009,783.315
607,Bar,131,Empty Whiskey Bottle,985.7,1497.009,783.315
608,Bar,131,Empty Sunset Sarsaparilla Bottle,985.9,1497.009,783.315
609,Bar,131,Sunset Sarsaparilla Star Bottle Cap,986.3,1497.009,783.315
610,Bar,131,Dinner Plate,994.3,1293.768,712.566
611,Bar,131,Ashtray,994.5,1293.768,712.566
612,Bar,131,Empty Whiskey Bottle,994.7,1293.768,712.566
613,Bar,131,Shot glass,994.9,1293.768,712.566
614,Bar,131,Ashtray,995.9,1266.259,837.399
615,Bar,131,Ashtray,998.3,1237.917,436.215
616,Bar,131,Dinner Plate,998.5,1238.103,436.292
617,Bar,131,Shot glass,998.7,1238.103,436.292
618,Bar,131,Empty Sunset Sarsaparilla Bottle,998.9,1238.103,436.292
619,Bar,131,Cup,998.9,1238.103,436.292
620,Bar,131,Dinner Plate,999.3,1238.103,436.292
621,Bar,131,Cup,999.5,1238.103,436.292
622,Bar,131,Ashtray,1000.3,1377.815,436.415
623,Bar,131,Shot glass,1001.1,1563.183,450.968
624,Bar,131,Ashtray,1001.3,1583.697,442.849
625,Bar,131,Empty Whiskey Bottle,1001.5,1583.697,442.849
626,Bar,131,Shot glass,1001.7,1583.697,442.849
627,Bar,131,Pack of Cigarettes,1001.7,1583.697,442.849
628,Bar,131,Shot glass,1001.9,1583.712,442.849
629,Bar,131,Glass Pitcher,1002.1,1583.712,442.849
630,Bar,131,Shot glass,1002.3,1583.712,442.849
631,Mine,131,InstaMash,1778.2,-210.640,2443.854
632,Bar,132,Glass Pitcher,444.7,1708.748,642.843
633,Mine,133,Bent Tin Can,886.7,3930.218,-1728.059
634,Mine,133,Bent Tin Can,1277.2,4113.595,-1756.638
635,Introhouse,134,Pre-War Book,445.2,272.196,273.802
636,Introhouse,134,Pot,957.6,1784.671,305.434
637,Hotel,134,Empty Whiskey Bottle,2061.0,1626.003,1211.881
638,Hotel,134,Pencil,2046.1,848.164,2306.796
639,Hotel,134,Red Plate,2189.3,808.914,1398.660
640,Hotel,135,Clipboard,2390.7,1222.652,1333.868
641,Bar,136,Empty Sunset Sarsaparilla Bottle,837.4,1746.849,779.604
642,Bar,136,Empty Sunset Sarsaparilla Bottle,838.4,1746.849,779.604
643,Introhouse,137,Pre-War Book,84.4,277.384,222.196
644,Introhouse,137,Pre-War Book,87.6,277.384,222.196
645,Bar,137,Sunset Sarsaparilla,477.5,1793.000,517.745
646,Bar,137,Sunset Sarsaparilla,479.7,1793.000,517.745
647,Bar,137,Sunset Sarsaparilla,481.3,1820.686,736.391
648,Bar,137,Sunset Sarsaparilla,482.9,1863.541,789.339
649,Bar,137,Sunset Sarsaparilla,1256.1,2027.642,576.207
650,Bar,137,Sunset Sarsaparilla,1256.5,2027.642,576.207
651,Bar,137,Sunset Sarsaparilla,1263.9,1937.177,514.048
652,Bar,137,Sunset Sarsaparilla,1265.1,1937.177,514.048
653,Bar,137,Sunset Sarsaparilla,1271.7,1936.277,624.580
654,Bar,137,Sunset Sarsaparilla,1272.7,1936.277,624.580
655,Mine,137,InstaMash,2586.3,-227.129,2386.919
656,Mine,137,Buffalo Gourd Seed,2590.9,-227.129,2386.919
657,Mine,137,Tin Can,2614.3,-237.272,2416.971
658,Bar,138,Sunset Sarsaparilla,1639.0,1858.096,783.975
659,Bar,138,Sunset Sarsaparilla,1640.2,1858.096,783.975
660,Mine,138,Buffalo Gourd Seed,1890.3,-92.102,2460.048
661,Mine,138,Buffalo Gourd Seed,1897.7,-108.383,2429.347
662,Introhouse,139,Pre-War Book,164.8,350.748,295.121
663,Introhouse,139,Pre-War Book,177.8,189.354,254.090
664,Introhouse,139,Pot,313.6,1784.715,305.838
665,Introhouse,139,Pot,344.0,1966.920,302.218
666,Bar,139,Tin Can,645.5,2323.376,816.276
667,Bar,139,Flour,647.7,2323.376,816.276
668,Bar,139,Flour,651.1,2323.376,816.276
669,Bar,139,Toaster,652.3,2323.376,816.276
670,Bar,139,Dandy Boy Apples,653.7,2323.376,816.276
671,Bar,139,InstaMash,654.9,2323.376,816.276
672,Bar,139,Buffalo Gourd Seed,658.9,2323.376,816.276
673,Bar,139,YumYum Deviled Eggs,660.3,2323.376,816.276
674,Bar,139,Grilled Mantis,664.1,2323.376,816.276
675,Bar,139,Pot,676.7,2323.376,816.276
676,Bar,139,Sunset Sarsaparilla,1507.1,1751.174,665.038
677,Bar,139,Sunset Sarsaparilla,1508.3,1751.174,665.038
678,Bar,139,Ashtray,1509.7,1751.174,665.038
679,Bar,139,Sunset Sarsaparilla,1514.9,1793.000,603.937
680,Bar,139,Sunset Sarsaparilla,1516.1,1793.000,603.937
681,Bar,139,Sunset Sarsaparilla,1527.5,1762.451,388.048
682,Bar,139,Sunset Sarsaparilla,1532.7,1818.371,730.736
683,Bar,139,Sunset Sarsaparilla,1537.7,1962.983,864.541
684,Introhouse,140,Pre-War Book,163.4,263.233,273.802
685,Outside,142,Metal Cooking Pan,2106.6,8714.129,4482.726
686,Outside,142,Tin Can,2107.0,8688.641,4495.920
687,Hotel,144,Green Plate,698.8,855.222,1281.242
688,Hotel,144,Pot,703.4,855.222,1281.106
689,Hotel,144,Drinking Glass,911.0,892.389,1499.868
690,Bar,145,Sunset Sarsaparilla,1206.9,1799.796,476.830
691,Bar,145,Sunset Sarsaparilla,1214.9,1793.000,513.540
692,Bar,145,Shot glass,1228.5,1792.875,612.916
693,Bar,145,Sunset Sarsaparilla,1236.7,1792.875,612.916
694,Bar,145,Pressure Cooker,1299.7,2336.829,935.508
695,Bar,145,Sunset Sarsaparilla,2314.2,1793.038,638.844
696,Bar,145,Glass Pitcher,2318.2,1793.000,601.433
697,Bar,145,Sunset Sarsaparilla,2320.4,1793.000,601.433
698,Bar,145,Sunset Sarsaparilla,2322.8,1776.970,719.589
699,Bar,145,Sunset Sarsaparilla,2324.6,1776.970,719.589
700,Bar,145,Sunset Sarsaparilla,2330.2,2013.487,907.206
701,AbandonedHouse,145,Large Scorched Book,2592.4,903.242,-1802.792
702,Bar,146,Buffalo Gourd Seed,987.0,2317.013,773.095
703,Bar,146,Buffalo Gourd Seed,987.8,2317.013,773.095
704,Bar,146,Sunset Sarsaparilla Star Bottle Cap,1008.2,1386.007,744.533
705,Mine,146,Lad's Life,1728.3,-1348.031,1583.442
706,Introhouse,147,Pre-War Book,119.8,0.000,0.000
707,Introhouse,147,Pre-War Book,127.0,315.051,236.998
708,Introhouse,147,Pre-War Book,128.4,315.051,236.998
709,Bar,147,Sunset Sarsaparilla Star Bottle Cap,1287.0,1370.309,846.193
710,Bar,147,Ashtray,1298.8,1497.181,783.448
711,Bar,147,Pack of Cigarettes,1301.4,1497.181,783.448
712,Bar,147,Chessboard,1304.0,1497.181,783.448
713,Bar,147,Sunset Sarsaparilla,1345.1,1805.471,756.952
714,Bar,147,Sunset Sarsaparilla,1346.3,1805.471,756.952
715,Bar,147,Sunset Sarsaparilla,1348.6,1859.464,782.476
716,Bar,147,Sunset Sarsaparilla,1353.4,1790.797,701.402
717,Bar,147,Sunset Sarsaparilla,1355.9,1793.000,628.159
718,Bar,147,Sunset Sarsaparilla,1357.4,1728.433,571.833
719,Bar,147,Sunset Sarsaparilla,1359.3,1741.864,426.368
720,Bar,147,Sunset Sarsaparilla,1360.6,1804.611,415.772
721,Bar,147,Pack of Cigarettes,1385.3,1653.549,437.168
722,Bar,147,Sunset Sarsaparilla,1400.1,2055.846,638.459
723,Bar,147,Sunset Sarsaparilla,1401.3,2009.901,573.657
724,Bar,147,Nuka-Cola,1407.9,1999.594,661.286
725,Bar,147,Nuka-Cola,1412.1,2062.792,609.628
726,Bar,147,Nuka-Cola,1412.5,2062.792,609.628
727,Bar,147,Purified Water,1416.7,2043.116,520.345
728,Bar,147,Purified Water,1417.3,2043.116,520.345
729,Bar,147,Purified Water,1417.5,2043.116,520.345
730,Bar,147,Purified Water,1417.7,2043.116,520.345
731,Bar,147,Milk Bottle,1422.7,2058.393,466.715
732,Bar,147,Milk Bottle,1423.1,2058.393,466.715
733,Bar,147,Milk Bottle,1423.7,2058.393,466.715
734,Bar,147,Milk Bottle,1424.1,2058.393,466.715
735,Bar,147,Purified Water,1424.9,2058.393,466.715
736,Bar,147,Purified Water,1425.5,2058.393,466.715
737,Bar,147,Wine,1433.5,2058.393,466.715
738,Bar,147,Scotch,1434.1,2058.393,466.715
739,Bar,147,Scotch,1443.1,2062.791,467.686
740,Bar,147,Sunset Sarsaparilla,1450.1,2062.792,663.258
741,Bar,147,Sunset Sarsaparilla,1450.5,2062.792,663.258
742,Bar,147,Sunset Sarsaparilla,1450.7,2062.792,663.258
743,Bar,147,Sunset Sarsaparilla,1450.9,2062.792,663.258
744,Bar,147,Vodka,1454.3,2062.792,663.258
745,Bar,147,Vodka,1454.7,2062.792,663.258
746,Bar,147,Vodka,1455.5,2062.792,663.258
747,Bar,147,Vodka,1456.5,2062.792,663.258
748,Bar,147,Vodka,1457.1,2062.792,663.258
749,Bar,147,Whiskey,1457.3,2062.792,663.258
750,Bar,147,Whiskey,1457.9,2062.792,663.258
751,Bar,147,Beer,1459.9,2062.792,663.258
752,Bar,147,Beer,1461.3,2062.792,663.258
753,Bar,147,Scotch,1463.5,2073.575,394.930
754,Bar,147,Scotch,1463.7,2073.575,394.930
755,Bar,147,Wine,1464.5,2074.552,395.334
756,Bar,147,InstaMash,1476.1,2317.133,781.315
757,Bar,147,InstaMash,1476.3,2317.133,781.315
758,Bar,147,Dandy Boy Apples,1476.5,2317.133,781.315
759,Bar,147,Dandy Boy Apples,1476.7,2317.133,781.315
760,Bar,147,Flour,1479.7,2317.133,781.315
761,Bar,147,Flour,1480.1,2317.133,781.315
762,Bar,147,Buffalo Gourd Seed,1483.3,2317.133,781.315
763,Bar,147,Buffalo Gourd Seed,1483.5,2317.133,781.315
764,Bar,147,YumYum Deviled Eggs,1485.1,2317.133,781.315
765,Bar,147,Grilled Mantis,1485.7,2317.133,781.315
766,Bar,147,Toaster,1555.3,2353.525,704.179
767,AbandonedHouse,147,Large Ruined Book,2636.6,1041.856,-570.689
768,AbandonedHouse,147,Red Plate,2698.0,823.274,-1802.792
769,AbandonedHouse,147,Large Scorched Book,2841.8,711.858,-1763.089
770,Bar,149,Empty Sunset Sarsaparilla Bottle,1712.3,1386.547,753.609
771,Bar,149,Empty Whiskey Bottle,1713.7,1386.547,753.609
772,Bar,149,Sunset Sarsaparilla,1779.6,1793.154,626.783
773,Bar,149,Sunset Sarsaparilla,1781.4,1793.154,626.783
774,Bar,149,Sunset Sarsaparilla,1788.6,1933.070,873.559
775,Bar,149,Sunset Sarsaparilla,1790.4,1933.070,873.559
776,Bar,149,Sunset Sarsaparilla,1799.4,2062.884,573.069
777,Bar,149,Sunset Sarsaparilla,1801.0,2062.884,573.069
778,Bar,149,Sunset Sarsaparilla,1813.8,1969.906,434.621
779,Bar,149,Sunset Sarsaparilla,1815.4,1969.906,434.621
780,Bar,149,Sunset Sarsaparilla,1816.8,1969.906,434.621
781,Bar,149,Sunset Sarsaparilla,1820.4,1935.243,609.241
782,Bar,149,Sunset Sarsaparilla,1848.4,2062.792,583.560
783,Bar,149,Sunset Sarsaparilla,1851.6,2062.792,636.829
784,Bar,149,Sunset Sarsaparilla,1852.4,2062.792,636.829
785,Bar,149,Sunset Sarsaparilla,1855.6,2062.792,636.829
786,Bar,149,Purified Water,1869.4,2075.310,412.827
787,Bar,149,Purified Water,1870.0,2075.310,412.827
788,Bar,149,Purified Water,1870.8,2075.310,412.827
789,Bar,149,Purified Water,1871.6,2075.310,412.827
790,Bar,149,Purified Water,1873.0,2075.310,412.827
791,Bar,149,Purified Water,1873.8,2075.310,412.827
792,Bar,149,Purified Water,1874.6,2075.310,412.827
793,Bar,149,Cup,1880.0,2075.310,412.827
794,Bar,149,Dandy Boy Apples,1895.6,2308.442,820.033
795,Bar,149,InstaMash,1896.2,2308.442,820.033
796,Bar,150,Sunset Sarsaparilla,752.6,1751.227,496.574
797,Bar,150,Sunset Sarsaparilla,753.9,1751.227,496.574
798,Bar,150,Sunset Sarsaparilla,755.4,1751.227,496.574
799,Bar,150,Sunset Sarsaparilla,758.9,1855.240,347.271
800,Bar,150,Sunset Sarsaparilla,764.6,1758.522,681.473
801,Bar,150,Sunset Sarsaparilla,766.6,1809.368,864.669
802,Bar,150,Sunset Sarsaparilla,767.6,1809.368,864.669
803,Bar,150,Sunset Sarsaparilla,768.7,1809.368,864.669
804,Bar,150,Sunset Sarsaparilla,793.2,2015.809,626.495
805,Bar,150,Sunset Sarsaparilla,793.9,2015.809,626.495
806,Bar,151,Ashtray,606.8,1738.227,540.660
807,Bar,151,Sunset Sarsaparilla,609.0,1738.227,540.660
808,Bar,151,Shot glass,611.6,1738.284,540.699
809,Bar,151,Sunset Sarsaparilla,612.6,1738.284,540.699
810,Bar,151,Glass Pitcher,613.8,1738.284,540.699
811,Bar,151,Sunset Sarsaparilla,615.0,1738.284,540.699
812,Bar,151,Coffee Mug,689.7,1296.294,835.211
813,Bar,151,Ashtray,693.3,1296.277,835.156
814,SheriffOffice,151,Pre-War Book,1005.9,2016.595,1430.726
815,Mine,152,Buffalo Gourd Seed,2401.9,-213.464,2488.173
816,Mine,152,InstaMash,2402.5,-213.464,2488.173
817,Mine,152,Buffalo Gourd Seed,2407.1,-185.658,2430.186
818,Mine,152,Lad's Life,2439.9,-1365.462,1586.292
819,Bar,152,Sunset Sarsaparilla,2662.9,2062.792,609.646
820,Bar,152,Sunset Sarsaparilla,2664.1,2062.792,609.646
821,Bar,152,Sunset Sarsaparilla,2668.9,2062.792,687.440
822,Bar,152,Sunset Sarsaparilla,2669.9,2062.792,687.440
823,Bar,152,Sunset Sarsaparilla,2670.7,2062.792,687.440
824,Bar,152,Sunset Sarsaparilla,2671.3,2062.792,687.440
825,Bar,152,Sunset Sarsaparilla,2680.7,2027.277,426.179
826,Bar,152,Sunset Sarsaparilla,2682.3,1945.851,475.812
827,Bar,152,Sunset Sarsaparilla,2684.1,1938.033,510.105
828,Bar,152,Sunset Sarsaparilla,2686.1,1934.363,555.832
829,Bar,152,Sunset Sarsaparilla,2687.7,1935.782,617.234
830,Bar,152,Sunset Sarsaparilla,2689.1,1935.782,617.234
831,Bar,152,Sunset Sarsaparilla,2691.1,2063.028,737.227
832,Bar,152,Sunset Sarsaparilla,2691.9,2014.958,733.852
833,Bar,153,Sunset Sarsaparilla,1380.5,1859.783,839.340
834,Bar,153,Sunset Sarsaparilla,1383.4,1859.783,839.340
835,Bar,153,Sunset Sarsaparilla,1386.9,1859.783,839.340
836,Bar,153,Sunset Sarsaparilla,1389.7,1838.010,770.820
837,Bar,153,Sunset Sarsaparilla,1393.3,1766.006,695.769
838,Bar,153,Sunset Sarsaparilla,1395.4,1787.961,608.005
839,Bar,153,Sunset Sarsaparilla,1398.9,1779.071,427.878
840,Bar,153,Sunset Sarsaparilla,1400.4,1779.071,427.878
841,Bar,153,Sunset Sarsaparilla,1448.0,2012.486,586.317
842,Bar,153,Sunset Sarsaparilla,1448.8,2012.486,586.317
843,Outside,153,Large Burned Book,2465.6,0.000,0.000
844,Outside,153,Large Burned Book,2469.3,8723.871,4790.087
845,Outside,153,Pressure Cooker,2471.0,0.000,0.000
846,Outside,153,Pressure Cooker,2472.6,8687.475,4782.644
847,Bar,156,InstaMash,1487.0,2362.579,804.892
848,Bar,156,Sunset Sarsaparilla,2106.0,1702.364,628.710
849,Bar,156,Sunset Sarsaparilla,2108.6,1732.150,517.884
850,Bar,156,Sunset Sarsaparilla,2110.0,1739.023,438.752
851,Bar,156,Sunset Sarsaparilla,2111.8,1813.501,336.443
852,Bar,156,Glass Pitcher,2302.5,1727.167,632.830
853,Bar,156,Sunset Sarsaparilla,2305.1,1773.361,639.512
854,Bar,156,Sunset Sarsaparilla,2306.7,1791.107,708.894
855,Bar,156,Sunset Sarsaparilla,2307.9,1823.723,731.844
856,Bar,156,Sunset Sarsaparilla,2310.5,1893.858,832.587
857,Introhouse,157,Pre-War Book,119.8,283.069,273.802
858,Bar,157,Shot glass,1791.8,1807.092,702.004
859,Bar,157,Sunset Sarsaparilla,1794.7,1807.092,702.004
860,Bar,157,Sunset Sarsaparilla,1797.0,1807.092,702.004
861,Bar,157,Sunset Sarsaparilla,1803.0,1792.999,610.331
862,Bar,157,Sunset Sarsaparilla,1809.4,1840.917,444.324
863,Bar,157,Sunset Sarsaparilla,1810.9,1840.917,444.324
864,Bar,157,Sunset Sarsaparilla,1813.9,1901.163,731.269
865,Bar,157,Sunset Sarsaparilla,1814.9,1901.163,731.269
866,Bar,157,Sunset Sarsaparilla,1817.7,2062.792,633.024
867,Bar,157,Sunset Sarsaparilla,1818.7,2062.792,633.024
868,Introhouse,158,Pre-War Book,183.0,247.065,242.685
869,Introhouse,158,Pot,412.8,1807.650,303.119
870,Bar,158,InstaMash,1026.1,2319.616,756.662
871,Bar,158,InstaMash,1026.7,2319.616,756.662
872,Bar,158,Dandy Boy Apples,1029.5,2319.616,756.662
873,Bar,158,Dandy Boy Apples,1031.3,2319.616,756.662
874,Bar,158,Toaster,1031.7,2319.616,756.662
875,Bar,158,Pot,1038.7,2291.829,839.414
876,Bar,158,Sunset Sarsaparilla,1598.5,1753.172,671.666
877,Bar,158,Sunset Sarsaparilla,1599.7,1753.172,671.666
878,Bar,158,Ashtray,1603.3,1752.886,672.357
879,Bar,158,Sunset Sarsaparilla,1605.1,1793.000,601.479
880,Bar,158,Sunset Sarsaparilla,1608.1,1817.002,449.135
881,Bar,158,Sunset Sarsaparilla,1609.1,1817.002,449.135
882,Bar,158,Sunset Sarsaparilla,1610.9,2038.120,513.017
883,Bar,158,Sunset Sarsaparilla,1611.9,2061.175,545.656
884,Bar,158,Sunset Sarsaparilla,1613.5,2060.518,694.073
885,Bar,158,Sunset Sarsaparilla,1614.5,2006.257,732.292
886,Bar,158,Sunset Sarsaparilla,1615.5,1965.165,709.977
887,Bar,158,Shot glass,1617.5,1963.284,707.039
888,Introhouse,159,Pot,325.8,2034.480,303.119
889,Introhouse,159,Pre-War Book,613.0,328.894,233.857
890,Introhouse,159,Pre-War Book,616.2,328.845,233.877
